SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,PopMale,PopFemale,PopTotal,PopDensity
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2066,2066.5,3906.599,4164.528,8071.127,39.777
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2067,2067.5,3903.095,4151.516,8054.61,39.695
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2068,2068.5,3900.006,4138.912,8038.918,39.618
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2069,2069.5,3897.299,4126.682,8023.981,39.545
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2070,2070.5,3894.926,4114.762,8009.689,39.474
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2071,2071.5,3892.856,4103.109,7995.965,39.406
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2072,2072.5,3891.153,4091.838,7982.991,39.343
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2073,2073.5,3889.812,4080.99,7970.802,39.282
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2074,2074.5,3888.798,4070.525,7959.323,39.226
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2075,2075.5,3888.151,4060.532,7948.682,39.173
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2076,2076.5,3887.81,4050.988,7938.798,39.125
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2077,2077.5,3887.729,4041.873,7929.602,39.079
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2078,2078.5,3887.943,4033.295,7921.238,39.038
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2079,2079.5,3888.479,4025.348,7913.828,39.002
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2080,2080.5,3889.262,4018.01,7907.273,38.969
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2081,2081.5,3890.333,4011.41,7901.743,38.942
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2082,2082.5,3891.753,4005.633,7897.386,38.921
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2083,2083.5,3893.531,4000.743,7894.274,38.905
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2084,2084.5,3895.68,3996.793,7892.472,38.896
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2085,2085.5,3898.191,3993.744,7891.934,38.894
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2086,2086.5,3901.099,3991.644,7892.743,38.898
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2087,2087.5,3904.387,3990.492,7894.879,38.908
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2088,2088.5,3908.035,3990.26,7898.294,38.925
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2089,2089.5,3912.008,3990.876,7902.885,38.948
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2090,2090.5,3916.247,3992.205,7908.452,38.975
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2091,2091.5,3920.769,3994.208,7914.976,39.007
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2092,2092.5,3925.521,3996.769,7922.291,39.043
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2093,2093.5,3930.39,3999.689,7930.079,39.082
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2094,2094.5,3935.397,4002.916,7938.314,39.122
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2095,2095.5,3940.552,4006.387,7946.939,39.165
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2096,2096.5,3945.827,4010.037,7955.864,39.209
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2097,2097.5,3951.178,4013.762,7964.94,39.254
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2098,2098.5,3956.505,4017.418,7973.922,39.298
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2099,2099.5,3961.731,4020.905,7982.636,39.341
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,6,Instant replacement,2100,2100.5,3966.907,4024.254,7991.162,39.383
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2024,2024.5,4221.215,4837.04,9058.255,44.642
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2025,2025.5,4194.239,4808.012,9002.252,44.366
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2026,2026.5,4166.747,4778.318,8945.064,44.084
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2027,2027.5,4138.878,4748.116,8886.995,43.798
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2028,2028.5,4110.722,4717.543,8828.265,43.508
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2029,2029.5,4082.343,4686.671,8769.013,43.216
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2030,2030.5,4053.838,4655.574,8709.412,42.923
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2031,2031.5,4025.381,4624.372,8649.753,42.629
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2032,2032.5,3997.041,4593.068,8590.109,42.335
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2033,2033.5,3968.875,4561.63,8530.505,42.041
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2034,2034.5,3941.032,4530.113,8471.145,41.748
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2035,2035.5,3913.637,4498.543,8412.181,41.458
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2036,2036.5,3886.74,4466.894,8353.633,41.169
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2037,2037.5,3860.318,4435.078,8295.397,40.882
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2038,2038.5,3834.376,4403.061,8237.438,40.597
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2039,2039.5,3808.968,4370.873,8179.841,40.313
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2040,2040.5,3784.09,4338.492,8122.582,40.03
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2041,2041.5,3759.76,4305.943,8065.703,39.75
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2042,2042.5,3735.977,4273.258,8009.235,39.472
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2043,2043.5,3712.641,4240.403,7953.043,39.195
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2044,2044.5,3689.586,4207.3,7896.886,38.918
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2045,2045.5,3666.669,4173.922,7840.591,38.641
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2046,2046.5,3643.751,4140.225,7783.975,38.362
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2047,2047.5,3620.615,4106.077,7726.692,38.079
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2048,2048.5,3597.047,4071.354,7668.401,37.792
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2049,2049.5,3572.931,4036.055,7608.986,37.499
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2050,2050.5,3548.181,4000.191,7548.372,37.201
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2051,2051.5,3522.673,3963.718,7486.392,36.895
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2052,2052.5,3496.367,3926.64,7423.007,36.583
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2053,2053.5,3469.294,3889.036,7358.329,36.264
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2054,2054.5,3441.488,3850.966,7292.454,35.939
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2055,2055.5,3412.999,3812.492,7225.491,35.609
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2056,2056.5,3383.926,3773.736,7157.662,35.275
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2057,2057.5,3354.354,3734.767,7089.121,34.937
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2058,2058.5,3324.383,3695.68,7020.064,34.597
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2059,2059.5,3294.142,3656.555,6950.698,34.255
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2060,2060.5,3263.689,3617.414,6881.102,33.912
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2061,2061.5,3233.124,3578.337,6811.461,33.569
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2062,2062.5,3202.555,3539.385,6741.94,33.226
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2063,2063.5,3172.085,3500.628,6672.713,32.885
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2064,2064.5,3141.802,3462.111,6603.913,32.546
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2065,2065.5,3111.737,3423.838,6535.575,32.209
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2066,2066.5,3081.952,3385.847,6467.799,31.875
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2067,2067.5,3052.501,3348.158,6400.658,31.544
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2068,2068.5,3023.425,3310.805,6334.23,31.217
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2069,2069.5,2994.751,3273.82,6268.571,30.893
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2070,2070.5,2966.479,3237.193,6203.672,30.574
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2071,2071.5,2938.602,3200.901,6139.503,30.257
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2072,2072.5,2911.12,3164.985,6076.105,29.945
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2073,2073.5,2884.032,3129.49,6013.521,29.636
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2074,2074.5,2857.336,3094.407,5951.743,29.332
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2075,2075.5,2831.036,3059.774,5890.81,29.032
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2076,2076.5,2805.11,3025.646,5830.757,28.736
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2077,2077.5,2779.512,2991.986,5771.498,28.444
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2078,2078.5,2754.231,2958.829,5713.06,28.156
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2079,2079.5,2729.249,2926.238,5655.487,27.872
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2080,2080.5,2704.517,2894.229,5598.746,27.592
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2081,2081.5,2680.063,2862.897,5542.959,27.317
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2082,2082.5,2655.885,2832.262,5488.146,27.047
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2083,2083.5,2631.93,2802.336,5434.266,26.782
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2084,2084.5,2608.166,2773.117,5381.283,26.521
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2085,2085.5,2584.559,2744.523,5329.082,26.263
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2086,2086.5,2561.073,2716.535,5277.608,26.01
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2087,2087.5,2537.697,2689.147,5226.843,25.759
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2088,2088.5,2514.407,2662.323,5176.73,25.512
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2089,2089.5,2491.169,2635.986,5127.155,25.268
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2090,2090.5,2467.98,2610.079,5078.059,25.026
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2091,2091.5,2444.816,2584.506,5029.322,24.786
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2092,2092.5,2421.644,2559.152,4980.796,24.547
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2093,2093.5,2398.472,2533.954,4932.426,24.308
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2094,2094.5,2375.324,2508.851,4884.175,24.071
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2095,2095.5,2352.193,2483.76,4835.953,23.833
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2096,2096.5,2329.057,2458.61,4787.667,23.595
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2097,2097.5,2305.919,2433.344,4739.264,23.356
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2098,2098.5,2282.82,2407.957,4690.776,23.118
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2099,2099.5,2259.802,2382.461,4642.262,22.878
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,7,Zero migration,2100,2100.5,2236.894,2356.86,4593.755,22.639
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2024,2024.5,4220.037,4834.9,9054.936,44.625
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2025,2025.5,4190.358,4801.542,8991.9,44.315
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2026,2026.5,4159.244,4767.172,8926.416,43.992
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2027,2027.5,4126.976,4732.051,8859.027,43.66
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2028,2028.5,4093.765,4696.405,8790.17,43.321
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2029,2029.5,4059.357,4659.936,8719.293,42.971
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2030,2030.5,4023.983,4622.851,8646.835,42.614
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2031,2031.5,3988.094,4585.553,8573.647,42.253
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2032,2032.5,3951.63,4547.835,8499.465,41.888
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2033,2033.5,3914.559,4509.485,8424.044,41.516
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2034,2034.5,3877.18,4470.618,8347.798,41.14
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2035,2035.5,3839.667,4431.213,8270.88,40.761
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2036,2036.5,3802.111,4391.211,8193.322,40.379
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2037,2037.5,3764.622,4350.601,8115.224,39.994
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2038,2038.5,3727.118,4309.206,8036.324,39.605
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2039,2039.5,3689.532,4266.904,7956.436,39.212
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2040,2040.5,3652.102,4223.97,7876.073,38.816
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2041,2041.5,3614.903,4180.565,7795.467,38.418
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2042,2042.5,3578.098,4136.977,7715.075,38.022
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2043,2043.5,3541.769,4093.399,7635.168,37.628
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2044,2044.5,3505.613,4049.626,7555.238,37.234
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2045,2045.5,3469.498,4005.648,7475.146,36.84
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2046,2046.5,3433.395,3961.541,7394.936,36.444
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2047,2047.5,3397.119,3917.22,7314.339,36.047
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2048,2048.5,3360.329,3872.423,7232.752,35.645
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2049,2049.5,3323.039,3827.276,7150.315,35.239
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2050,2050.5,3285.378,3782.026,7067.405,34.83
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2051,2051.5,3247.248,3736.651,6983.9,34.419
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2052,2052.5,3208.435,3690.983,6899.417,34.002
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2053,2053.5,3168.863,3644.952,6813.815,33.58
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2054,2054.5,3128.689,3598.726,6727.415,33.155
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2055,2055.5,3087.893,3552.242,6640.135,32.725
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2056,2056.5,3046.568,3505.533,6552.101,32.291
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2057,2057.5,3004.965,3458.784,6463.748,31.855
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2058,2058.5,2963.238,3412.065,6375.303,31.419
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2059,2059.5,2921.445,3365.336,6286.782,30.983
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2060,2060.5,2879.654,3318.58,6198.234,30.547
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2061,2061.5,2838.098,3271.97,6110.068,30.112
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2062,2062.5,2796.837,3225.49,6022.327,29.68
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2063,2063.5,2755.848,3179.043,5934.891,29.249
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2064,2064.5,2715.251,3132.727,5847.977,28.821
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2065,2065.5,2675.175,3086.66,5761.835,28.396
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2066,2066.5,2635.735,3040.939,5676.674,27.976
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2067,2067.5,2597.063,2995.715,5592.779,27.563
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2068,2068.5,2559.316,2951.16,5510.476,27.157
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2069,2069.5,2522.478,2907.275,5429.753,26.759
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2070,2070.5,2486.526,2864.082,5350.609,26.369
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2071,2071.5,2451.469,2821.659,5273.128,25.988
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2072,2072.5,2417.356,2780.126,5197.482,25.615
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2073,2073.5,2384.167,2739.53,5123.697,25.251
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2074,2074.5,2351.841,2699.89,5051.731,24.896
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2075,2075.5,2320.368,2661.293,4981.66,24.551
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2076,2076.5,2289.622,2623.697,4913.319,24.214
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2077,2077.5,2259.503,2587.073,4846.575,23.885
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2078,2078.5,2229.992,2551.49,4781.482,23.565
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2079,2079.5,2201.039,2516.981,4718.02,23.252
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2080,2080.5,2172.497,2483.439,4655.935,22.946
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2081,2081.5,2144.318,2450.84,4595.158,22.646
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2082,2082.5,2116.461,2419.128,4535.589,22.353
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2083,2083.5,2088.831,2388.177,4477.008,22.064
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2084,2084.5,2061.367,2357.854,4419.221,21.779
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2085,2085.5,2034.019,2328.001,4362.02,21.497
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2086,2086.5,2006.775,2298.514,4305.289,21.218
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2087,2087.5,1979.623,2269.27,4248.893,20.94
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2088,2088.5,1952.553,2240.136,4192.689,20.663
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2089,2089.5,1925.52,2210.959,4136.478,20.386
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2090,2090.5,1898.506,2181.608,4080.113,20.108
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2091,2091.5,1871.637,2152.113,4023.75,19.83
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2092,2092.5,1844.961,2122.45,3967.411,19.553
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2093,2093.5,1818.466,2092.543,3911.009,19.275
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2094,2094.5,1792.282,2062.514,3854.796,18.998
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2095,2095.5,1766.547,2032.501,3799.048,18.723
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2096,2096.5,1741.359,2002.614,3743.973,18.451
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2097,2097.5,1716.74,1972.929,3689.669,18.184
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2098,2098.5,1692.681,1943.458,3636.14,17.92
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2099,2099.5,1669.19,1914.258,3583.448,17.66
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,8,Constant mortality,2100,2100.5,1646.381,1885.534,3531.915,17.406
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2024,2024.5,4219.842,4834.717,9054.559,44.624
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2025,2025.5,4189.623,4800.849,8990.471,44.308
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2026,2026.5,4157.658,4765.675,8923.332,43.977
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2027,2027.5,4124.295,4729.517,8853.813,43.634
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2028,2028.5,4089.81,4692.668,8782.478,43.283
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2029,2029.5,4054.01,4654.887,8708.897,42.92
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2030,2030.5,4017.183,4616.428,8633.611,42.549
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2031,2031.5,3979.767,4577.687,8557.454,42.174
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2032,2032.5,3941.766,4538.517,8480.283,41.793
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2033,2033.5,3903.209,4498.765,8401.975,41.407
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2034,2034.5,3864.365,4458.511,8322.875,41.018
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2035,2035.5,3825.378,4417.716,8243.094,40.624
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2036,2036.5,3786.307,4376.285,8162.592,40.228
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2037,2037.5,3747.224,4334.167,8081.391,39.827
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2038,2038.5,3707.965,4291.112,7999.077,39.422
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2039,2039.5,3668.343,4246.89,7915.233,39.009
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2040,2040.5,3628.474,4201.653,7830.127,38.589
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2041,2041.5,3588.305,4155.443,7743.747,38.163
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2042,2042.5,3547.892,4108.449,7656.341,37.733
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2043,2043.5,3507.26,4060.807,7568.066,37.298
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2044,2044.5,3466.148,4012.357,7478.506,36.856
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2045,2045.5,3424.486,3963.143,7387.63,36.408
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2046,2046.5,3382.311,3913.302,7295.614,35.955
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2047,2047.5,3339.573,3862.876,7202.45,35.496
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2048,2048.5,3296.095,3811.759,7107.855,35.03
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2049,2049.5,3252.001,3760.186,7012.187,34.558
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,9,No change,2050,2050.5,3207.524,3708.497,6916.021,34.084
