territory_id,oblast,year,age_group,sex,locality,pop
r-pruzhanski,BY-BR,2009,15-19,m,rural,703
r-pruzhanski,BY-BR,2009,15-19,m,urban,1111
r-pruzhanski,BY-BR,2009,20-24,f,rural,634
r-pruzhanski,BY-BR,2009,20-24,f,urban,651
r-pruzhanski,BY-BR,2009,20-24,m,rural,825
r-pruzhanski,BY-BR,2009,20-24,m,urban,800
r-pruzhanski,BY-BR,2009,25-29,f,rural,592
r-pruzhanski,BY-BR,2009,25-29,f,urban,837
r-pruzhanski,BY-BR,2009,25-29,m,rural,725
r-pruzhanski,BY-BR,2009,25-29,m,urban,861
r-pruzhanski,BY-BR,2009,30-34,f,rural,718
r-pruzhanski,BY-BR,2009,30-34,f,urban,808
r-pruzhanski,BY-BR,2009,30-34,m,rural,766
r-pruzhanski,BY-BR,2009,30-34,m,urban,796
r-pruzhanski,BY-BR,2009,35-39,f,rural,990
r-pruzhanski,BY-BR,2009,35-39,f,urban,812
r-pruzhanski,BY-BR,2009,35-39,m,rural,924
r-pruzhanski,BY-BR,2009,35-39,m,urban,725
r-pruzhanski,BY-BR,2009,40-44,f,rural,1004
r-pruzhanski,BY-BR,2009,40-44,f,urban,955
r-pruzhanski,BY-BR,2009,40-44,m,rural,1106
r-pruzhanski,BY-BR,2009,40-44,m,urban,827
r-pruzhanski,BY-BR,2009,45-49,f,rural,1000
r-pruzhanski,BY-BR,2009,45-49,f,urban,1182
r-pruzhanski,BY-BR,2009,45-49,m,rural,1231
r-pruzhanski,BY-BR,2009,45-49,m,urban,963
r-pruzhanski,BY-BR,2009,50-54,f,rural,1034
r-pruzhanski,BY-BR,2009,50-54,f,urban,1232
r-pruzhanski,BY-BR,2009,50-54,m,rural,1025
r-pruzhanski,BY-BR,2009,50-54,m,urban,989
r-pruzhanski,BY-BR,2009,55-59,f,rural,821
r-pruzhanski,BY-BR,2009,55-59,f,urban,898
r-pruzhanski,BY-BR,2009,55-59,m,rural,827
r-pruzhanski,BY-BR,2009,55-59,m,urban,770
r-pruzhanski,BY-BR,2009,60-64,f,rural,766
r-pruzhanski,BY-BR,2009,60-64,f,urban,650
r-pruzhanski,BY-BR,2009,60-64,m,rural,551
r-pruzhanski,BY-BR,2009,60-64,m,urban,537
r-pruzhanski,BY-BR,2009,65-69,f,rural,1000
r-pruzhanski,BY-BR,2009,65-69,f,urban,608
r-pruzhanski,BY-BR,2009,65-69,m,rural,573
r-pruzhanski,BY-BR,2009,65-69,m,urban,358
r-pruzhanski,BY-BR,2009,70-74,f,rural,1418
r-pruzhanski,BY-BR,2009,70-74,f,urban,613
r-pruzhanski,BY-BR,2009,70-74,m,rural,622
r-pruzhanski,BY-BR,2009,70-74,m,urban,321
r-pruzhanski,BY-BR,2009,75-79,f,rural,1572
r-pruzhanski,BY-BR,2009,75-79,f,urban,509
r-pruzhanski,BY-BR,2009,75-79,m,rural,650
r-pruzhanski,BY-BR,2009,75-79,m,urban,223
r-pruzhanski,BY-BR,2009,80 и старше,f,rural,1324
r-pruzhanski,BY-BR,2009,80 и старше,f,urban,533
r-pruzhanski,BY-BR,2009,80 и старше,m,rural,422
r-pruzhanski,BY-BR,2009,80 и старше,m,urban,182
r-stolinski,BY-BR,2009,0-4,f,rural,1813
r-stolinski,BY-BR,2009,0-4,f,urban,810
r-stolinski,BY-BR,2009,0-4,m,rural,2005
r-stolinski,BY-BR,2009,0-4,m,urban,826
r-stolinski,BY-BR,2009,5-9,f,rural,1847
r-stolinski,BY-BR,2009,5-9,f,urban,734
r-stolinski,BY-BR,2009,5-9,m,rural,1918
r-stolinski,BY-BR,2009,5-9,m,urban,809
r-stolinski,BY-BR,2009,10-14,f,rural,2133
r-stolinski,BY-BR,2009,10-14,f,urban,833
r-stolinski,BY-BR,2009,10-14,m,rural,2218
r-stolinski,BY-BR,2009,10-14,m,urban,862
r-stolinski,BY-BR,2009,15-19,f,rural,1383
r-stolinski,BY-BR,2009,15-19,f,urban,1074
r-stolinski,BY-BR,2009,15-19,m,rural,1573
r-stolinski,BY-BR,2009,15-19,m,urban,921
r-stolinski,BY-BR,2009,20-24,f,rural,1440
r-stolinski,BY-BR,2009,20-24,f,urban,753
r-stolinski,BY-BR,2009,20-24,m,rural,1637
r-stolinski,BY-BR,2009,20-24,m,urban,797
r-stolinski,BY-BR,2009,25-29,f,rural,1586
r-stolinski,BY-BR,2009,25-29,f,urban,933
r-stolinski,BY-BR,2009,25-29,m,rural,1690
r-stolinski,BY-BR,2009,25-29,m,urban,940
r-stolinski,BY-BR,2009,30-34,f,rural,1761
r-stolinski,BY-BR,2009,30-34,f,urban,1006
r-stolinski,BY-BR,2009,30-34,m,rural,1949
r-stolinski,BY-BR,2009,30-34,m,urban,976
r-stolinski,BY-BR,2009,35-39,f,rural,1742
r-stolinski,BY-BR,2009,35-39,f,urban,1033
r-stolinski,BY-BR,2009,35-39,m,rural,2023
r-stolinski,BY-BR,2009,35-39,m,urban,1004
r-stolinski,BY-BR,2009,40-44,f,rural,1460
r-stolinski,BY-BR,2009,40-44,f,urban,891
r-stolinski,BY-BR,2009,40-44,m,rural,1728
r-stolinski,BY-BR,2009,40-44,m,urban,838
r-stolinski,BY-BR,2009,45-49,f,rural,1455
r-stolinski,BY-BR,2009,45-49,f,urban,942
r-stolinski,BY-BR,2009,45-49,m,rural,1751
r-stolinski,BY-BR,2009,45-49,m,urban,863
r-stolinski,BY-BR,2009,50-54,f,rural,1707
r-stolinski,BY-BR,2009,50-54,f,urban,1001
r-stolinski,BY-BR,2009,50-54,m,rural,1832
r-stolinski,BY-BR,2009,50-54,m,urban,902
r-stolinski,BY-BR,2009,55-59,f,rural,1548
r-stolinski,BY-BR,2009,55-59,f,urban,909
r-stolinski,BY-BR,2009,55-59,m,rural,1481
r-stolinski,BY-BR,2009,55-59,m,urban,721
r-stolinski,BY-BR,2009,60-64,f,rural,1443
r-stolinski,BY-BR,2009,60-64,f,urban,634
r-stolinski,BY-BR,2009,60-64,m,rural,1220
r-stolinski,BY-BR,2009,60-64,m,urban,539
r-stolinski,BY-BR,2009,65-69,f,rural,1546
r-stolinski,BY-BR,2009,65-69,f,urban,475
r-stolinski,BY-BR,2009,65-69,m,rural,1075
r-stolinski,BY-BR,2009,65-69,m,urban,345
r-stolinski,BY-BR,2009,70-74,f,rural,1875
r-stolinski,BY-BR,2009,70-74,f,urban,485
r-stolinski,BY-BR,2009,70-74,m,rural,1131
r-stolinski,BY-BR,2009,70-74,m,urban,268
r-stolinski,BY-BR,2009,75-79,f,rural,1784
r-stolinski,BY-BR,2009,75-79,f,urban,396
r-stolinski,BY-BR,2009,75-79,m,rural,1011
r-stolinski,BY-BR,2009,75-79,m,urban,211
r-stolinski,BY-BR,2009,80 и старше,f,rural,1807
r-stolinski,BY-BR,2009,80 и старше,f,urban,435
r-stolinski,BY-BR,2009,80 и старше,m,rural,808
r-stolinski,BY-BR,2009,80 и старше,m,urban,149
r-zhabinkauski,BY-BR,2009,0-4,f,rural,341
r-zhabinkauski,BY-BR,2009,0-4,f,urban,369
r-zhabinkauski,BY-BR,2009,0-4,m,rural,334
r-zhabinkauski,BY-BR,2009,0-4,m,urban,412
r-zhabinkauski,BY-BR,2009,5-9,f,rural,277
r-zhabinkauski,BY-BR,2009,5-9,f,urban,360
r-zhabinkauski,BY-BR,2009,5-9,m,rural,313
r-zhabinkauski,BY-BR,2009,5-9,m,urban,378
r-zhabinkauski,BY-BR,2009,10-14,f,rural,311
r-zhabinkauski,BY-BR,2009,10-14,f,urban,408
r-zhabinkauski,BY-BR,2009,10-14,m,rural,350
r-zhabinkauski,BY-BR,2009,10-14,m,urban,399
r-zhabinkauski,BY-BR,2009,15-19,f,rural,281
r-zhabinkauski,BY-BR,2009,15-19,f,urban,341
r-zhabinkauski,BY-BR,2009,15-19,m,rural,386
r-zhabinkauski,BY-BR,2009,15-19,m,urban,374
r-zhabinkauski,BY-BR,2009,20-24,f,rural,398
r-zhabinkauski,BY-BR,2009,20-24,f,urban,527
r-zhabinkauski,BY-BR,2009,20-24,m,rural,403
r-zhabinkauski,BY-BR,2009,20-24,m,urban,504
r-zhabinkauski,BY-BR,2009,25-29,f,rural,360
r-zhabinkauski,BY-BR,2009,25-29,f,urban,504
r-zhabinkauski,BY-BR,2009,25-29,m,rural,412
r-zhabinkauski,BY-BR,2009,25-29,m,urban,523
r-zhabinkauski,BY-BR,2009,30-34,f,rural,316
r-zhabinkauski,BY-BR,2009,30-34,f,urban,550
r-zhabinkauski,BY-BR,2009,30-34,m,rural,346
r-zhabinkauski,BY-BR,2009,30-34,m,urban,496
r-zhabinkauski,BY-BR,2009,35-39,f,rural,392
r-zhabinkauski,BY-BR,2009,35-39,f,urban,499
r-zhabinkauski,BY-BR,2009,35-39,m,rural,374
r-zhabinkauski,BY-BR,2009,35-39,m,urban,473
r-zhabinkauski,BY-BR,2009,40-44,f,rural,403
r-zhabinkauski,BY-BR,2009,40-44,f,urban,510
r-zhabinkauski,BY-BR,2009,40-44,m,rural,434
r-zhabinkauski,BY-BR,2009,40-44,m,urban,463
r-zhabinkauski,BY-BR,2009,45-49,f,rural,446
r-zhabinkauski,BY-BR,2009,45-49,f,urban,524
r-zhabinkauski,BY-BR,2009,45-49,m,rural,498
r-zhabinkauski,BY-BR,2009,45-49,m,urban,487
r-zhabinkauski,BY-BR,2009,50-54,f,rural,438
r-zhabinkauski,BY-BR,2009,50-54,f,urban,525
r-zhabinkauski,BY-BR,2009,50-54,m,rural,411
r-zhabinkauski,BY-BR,2009,50-54,m,urban,421
r-zhabinkauski,BY-BR,2009,55-59,f,rural,330
r-zhabinkauski,BY-BR,2009,55-59,f,urban,457
r-zhabinkauski,BY-BR,2009,55-59,m,rural,298
r-zhabinkauski,BY-BR,2009,55-59,m,urban,353
r-zhabinkauski,BY-BR,2009,60-64,f,rural,300
r-zhabinkauski,BY-BR,2009,60-64,f,urban,362
r-zhabinkauski,BY-BR,2009,60-64,m,rural,242
r-zhabinkauski,BY-BR,2009,60-64,m,urban,269
r-zhabinkauski,BY-BR,2009,65-69,f,rural,346
r-zhabinkauski,BY-BR,2009,65-69,f,urban,244
r-zhabinkauski,BY-BR,2009,65-69,m,rural,202
r-zhabinkauski,BY-BR,2009,65-69,m,urban,180
r-zhabinkauski,BY-BR,2009,70-74,f,rural,457
r-zhabinkauski,BY-BR,2009,70-74,f,urban,334
r-zhabinkauski,BY-BR,2009,70-74,m,rural,214
r-zhabinkauski,BY-BR,2009,70-74,m,urban,153
r-zhabinkauski,BY-BR,2009,75-79,f,rural,486
r-zhabinkauski,BY-BR,2009,75-79,f,urban,242
r-zhabinkauski,BY-BR,2009,75-79,m,rural,205
r-zhabinkauski,BY-BR,2009,75-79,m,urban,120
r-zhabinkauski,BY-BR,2009,80 и старше,f,rural,476
r-zhabinkauski,BY-BR,2009,80 и старше,f,urban,235
r-zhabinkauski,BY-BR,2009,80 и старше,m,rural,167
r-zhabinkauski,BY-BR,2009,80 и старше,m,urban,88
BY-HM,BY-HM,2009,0-4,f,urban,46607
BY-HM,BY-HM,2009,0-4,m,urban,49534
BY-HM,BY-HM,2009,5-9,f,urban,37554
BY-HM,BY-HM,2009,5-9,m,urban,40247
BY-HM,BY-HM,2009,10-14,f,urban,35027
BY-HM,BY-HM,2009,10-14,m,urban,37110
BY-HM,BY-HM,2009,15-19,f,urban,71988
BY-HM,BY-HM,2009,15-19,m,urban,69787
BY-HM,BY-HM,2009,20-24,f,urban,100160
BY-HM,BY-HM,2009,20-24,m,urban,95820
BY-HM,BY-HM,2009,25-29,f,urban,87867
BY-HM,BY-HM,2009,25-29,m,urban,86318
BY-HM,BY-HM,2009,30-34,f,urban,73332
BY-HM,BY-HM,2009,30-34,m,urban,71343
BY-HM,BY-HM,2009,35-39,f,urban,64619
BY-HM,BY-HM,2009,35-39,m,urban,59694
BY-HM,BY-HM,2009,40-44,f,urban,61154
BY-HM,BY-HM,2009,40-44,m,urban,53898
BY-HM,BY-HM,2009,45-49,f,urban,78477
BY-HM,BY-HM,2009,45-49,m,urban,64047
BY-HM,BY-HM,2009,50-54,f,urban,80629
BY-HM,BY-HM,2009,50-54,m,urban,61968
BY-HM,BY-HM,2009,55-59,f,urban,70770
BY-HM,BY-HM,2009,55-59,m,urban,50396
BY-HM,BY-HM,2009,60-64,f,urban,51786
BY-HM,BY-HM,2009,60-64,m,urban,36628
BY-HM,BY-HM,2009,65-69,f,urban,34363
BY-HM,BY-HM,2009,65-69,m,urban,22172
BY-HM,BY-HM,2009,70-74,f,urban,42648
BY-HM,BY-HM,2009,70-74,m,urban,22970
BY-HM,BY-HM,2009,75-79,f,urban,26314
BY-HM,BY-HM,2009,75-79,m,urban,11537
BY-HM,BY-HM,2009,80 и старше,f,urban,29676
BY-HM,BY-HM,2009,Возраст не определен,f,urban,61
BY-HM,BY-HM,2009,80 и старше,m,urban,10255
BY-HM,BY-HM,2009,Возраст не определен,m,urban,52
BY-HO,BY-HO,2009,0-4,f,rural,9794
BY-HO,BY-HO,2009,0-4,f,urban,27304
BY-HO,BY-HO,2009,0-4,m,rural,10077
BY-HO,BY-HO,2009,0-4,m,urban,28824
BY-HO,BY-HO,2009,5-9,f,rural,9069
BY-HO,BY-HO,2009,5-9,f,urban,24710
BY-HO,BY-HO,2009,5-9,m,rural,9752
BY-HO,BY-HO,2009,5-9,m,urban,26018
BY-HO,BY-HO,2009,10-14,f,rural,10641
BY-HO,BY-HO,2009,10-14,f,urban,25301
BY-HO,BY-HO,2009,10-14,m,rural,11366
BY-HO,BY-HO,2009,10-14,m,urban,26720
BY-HO,BY-HO,2009,15-19,f,rural,9419
BY-HO,BY-HO,2009,15-19,f,urban,36062
BY-HO,BY-HO,2009,15-19,m,rural,10835
BY-HO,BY-HO,2009,15-19,m,urban,37917
BY-HO,BY-HO,2009,20-24,f,rural,11582
BY-HO,BY-HO,2009,20-24,f,urban,43692
BY-HO,BY-HO,2009,20-24,m,rural,13137
BY-HO,BY-HO,2009,20-24,m,urban,43392
BY-HO,BY-HO,2009,25-29,f,rural,10829
BY-HO,BY-HO,2009,25-29,f,urban,44979
BY-HO,BY-HO,2009,25-29,m,rural,12004
BY-HO,BY-HO,2009,25-29,m,urban,44061
BY-HO,BY-HO,2009,30-34,f,rural,10804
BY-HO,BY-HO,2009,30-34,f,urban,41963
BY-HO,BY-HO,2009,30-34,m,rural,11330
BY-HO,BY-HO,2009,30-34,m,urban,39744
BY-HO,BY-HO,2009,35-39,f,rural,11862
BY-HO,BY-HO,2009,35-39,f,urban,40523
BY-HO,BY-HO,2009,35-39,m,rural,12446
BY-HO,BY-HO,2009,35-39,m,urban,36222
BY-HO,BY-HO,2009,40-44,f,rural,12759
BY-HO,BY-HO,2009,40-44,f,urban,39665
BY-HO,BY-HO,2009,40-44,m,rural,13681
BY-HO,BY-HO,2009,40-44,m,urban,34356
BY-HO,BY-HO,2009,45-49,f,rural,14559
BY-HO,BY-HO,2009,45-49,f,urban,46537
BY-HO,BY-HO,2009,45-49,m,rural,16479
BY-HO,BY-HO,2009,45-49,m,urban,39898
BY-HO,BY-HO,2009,50-54,f,rural,14439
BY-HO,BY-HO,2009,50-54,f,urban,46855
BY-HO,BY-HO,2009,50-54,m,rural,16205
BY-HO,BY-HO,2009,50-54,m,urban,38097
BY-HO,BY-HO,2009,55-59,f,rural,12094
BY-HO,BY-HO,2009,55-59,f,urban,39352
BY-HO,BY-HO,2009,55-59,m,rural,11859
BY-HO,BY-HO,2009,55-59,m,urban,30404
BY-HO,BY-HO,2009,60-64,f,rural,9270
BY-HO,BY-HO,2009,60-64,f,urban,27252
BY-HO,BY-HO,2009,60-64,m,rural,7395
BY-HO,BY-HO,2009,60-64,m,urban,19912
BY-HO,BY-HO,2009,65-69,f,rural,10933
BY-HO,BY-HO,2009,65-69,f,urban,20523
BY-HO,BY-HO,2009,65-69,m,rural,6300
BY-HO,BY-HO,2009,65-69,m,urban,12203
BY-HO,BY-HO,2009,70-74,f,rural,17574
BY-HO,BY-HO,2009,70-74,f,urban,25891
BY-HO,BY-HO,2009,70-74,m,rural,8963
BY-HO,BY-HO,2009,70-74,m,urban,13745
BY-HO,BY-HO,2009,75-79,f,rural,13947
BY-HO,BY-HO,2009,75-79,f,urban,15452
BY-HO,BY-HO,2009,75-79,m,rural,6410
BY-HO,BY-HO,2009,75-79,m,urban,6606
BY-HO,BY-HO,2009,80 и старше,f,rural,17022
BY-HO,BY-HO,2009,Возраст не определен,f,rural,6
BY-HO,BY-HO,2009,80 и старше,f,urban,20099
BY-HO,BY-HO,2009,Возраст не определен,f,urban,26
BY-HO,BY-HO,2009,80 и старше,m,rural,5119
BY-HO,BY-HO,2009,Возраст не определен,m,rural,6
BY-HO,BY-HO,2009,80 и старше,m,urban,6431
BY-HO,BY-HO,2009,Возраст не определен,m,urban,15
c-homiel,BY-HO,2009,0-4,f,urban,0
c-homiel,BY-HO,2009,0-4,f,urban,11673
c-homiel,BY-HO,2009,0-4,m,urban,0
c-homiel,BY-HO,2009,0-4,m,urban,12386
c-homiel,BY-HO,2009,5-9,f,urban,0
c-homiel,BY-HO,2009,5-9,f,urban,10048
c-homiel,BY-HO,2009,5-9,m,urban,0
c-homiel,BY-HO,2009,5-9,m,urban,10719
c-homiel,BY-HO,2009,10-14,f,urban,0
c-homiel,BY-HO,2009,10-14,f,urban,10063
c-homiel,BY-HO,2009,10-14,m,urban,0
c-homiel,BY-HO,2009,10-14,m,urban,10719
c-homiel,BY-HO,2009,15-19,f,urban,0
c-homiel,BY-HO,2009,15-19,f,urban,19757
c-homiel,BY-HO,2009,15-19,m,urban,0
c-homiel,BY-HO,2009,15-19,m,urban,19256
c-homiel,BY-HO,2009,20-24,f,urban,0
c-homiel,BY-HO,2009,20-24,f,urban,23498
c-homiel,BY-HO,2009,20-24,m,urban,0
c-homiel,BY-HO,2009,20-24,m,urban,22787
c-homiel,BY-HO,2009,25-29,f,urban,0
c-homiel,BY-HO,2009,25-29,f,urban,21811
c-homiel,BY-HO,2009,25-29,m,urban,0
c-homiel,BY-HO,2009,25-29,m,urban,20872
c-homiel,BY-HO,2009,30-34,f,urban,0
c-homiel,BY-HO,2009,30-34,f,urban,19300
c-homiel,BY-HO,2009,30-34,m,urban,0
c-homiel,BY-HO,2009,30-34,m,urban,18004
c-homiel,BY-HO,2009,35-39,f,urban,0
c-homiel,BY-HO,2009,35-39,f,urban,18127
c-homiel,BY-HO,2009,35-39,m,urban,0
c-homiel,BY-HO,2009,35-39,m,urban,15875
c-homiel,BY-HO,2009,40-44,f,urban,0
c-homiel,BY-HO,2009,40-44,f,urban,18193
c-homiel,BY-HO,2009,40-44,m,urban,0
c-homiel,BY-HO,2009,40-44,m,urban,15092
c-homiel,BY-HO,2009,45-49,f,urban,0
c-homiel,BY-HO,2009,45-49,f,urban,22300
c-homiel,BY-HO,2009,45-49,m,urban,0
c-homiel,BY-HO,2009,45-49,m,urban,18151
c-homiel,BY-HO,2009,50-54,f,urban,0
c-homiel,BY-HO,2009,50-54,f,urban,22886
c-homiel,BY-HO,2009,50-54,m,urban,0
c-homiel,BY-HO,2009,50-54,m,urban,17656
c-homiel,BY-HO,2009,55-59,f,urban,0
c-homiel,BY-HO,2009,55-59,f,urban,19050
c-homiel,BY-HO,2009,55-59,m,urban,0
c-homiel,BY-HO,2009,55-59,m,urban,14196
c-homiel,BY-HO,2009,60-64,f,urban,0
c-homiel,BY-HO,2009,60-64,f,urban,13161
c-homiel,BY-HO,2009,60-64,m,urban,0
c-homiel,BY-HO,2009,60-64,m,urban,9510
c-homiel,BY-HO,2009,65-69,f,urban,0
c-homiel,BY-HO,2009,65-69,f,urban,9679
c-homiel,BY-HO,2009,65-69,m,urban,0
c-homiel,BY-HO,2009,65-69,m,urban,5677
c-homiel,BY-HO,2009,70-74,f,urban,0
c-homiel,BY-HO,2009,70-74,f,urban,12259
c-homiel,BY-HO,2009,70-74,m,urban,0
c-homiel,BY-HO,2009,70-74,m,urban,6319
c-homiel,BY-HO,2009,75-79,f,urban,0
c-homiel,BY-HO,2009,75-79,f,urban,7290
c-homiel,BY-HO,2009,75-79,m,urban,0
c-homiel,BY-HO,2009,75-79,m,urban,2995
c-homiel,BY-HO,2009,80 и старше,f,urban,0
c-homiel,BY-HO,2009,80 и старше,f,urban,9614
c-homiel,BY-HO,2009,Возраст не определен,f,urban,15
c-homiel,BY-HO,2009,80 и старше,m,urban,0
c-homiel,BY-HO,2009,80 и старше,m,urban,3195
c-homiel,BY-HO,2009,Возраст не определен,m,urban,3
r-akciabrski,BY-HO,2009,0-4,f,rural,224
r-akciabrski,BY-HO,2009,0-4,f,urban,197
r-akciabrski,BY-HO,2009,0-4,m,rural,240
r-akciabrski,BY-HO,2009,0-4,m,urban,185
r-akciabrski,BY-HO,2009,5-9,f,rural,207
r-akciabrski,BY-HO,2009,5-9,f,urban,185
r-akciabrski,BY-HO,2009,5-9,m,rural,213
r-akciabrski,BY-HO,2009,5-9,m,urban,185
r-akciabrski,BY-HO,2009,10-14,f,rural,226
r-akciabrski,BY-HO,2009,10-14,f,urban,207
r-akciabrski,BY-HO,2009,10-14,m,rural,258
r-akciabrski,BY-HO,2009,10-14,m,urban,219
r-akciabrski,BY-HO,2009,15-19,f,rural,155
r-akciabrski,BY-HO,2009,15-19,f,urban,170
r-akciabrski,BY-HO,2009,15-19,m,rural,220
r-akciabrski,BY-HO,2009,15-19,m,urban,314
r-akciabrski,BY-HO,2009,20-24,f,rural,237
r-akciabrski,BY-HO,2009,20-24,f,urban,241
r-akciabrski,BY-HO,2009,20-24,m,rural,230
r-akciabrski,BY-HO,2009,20-24,m,urban,251
r-akciabrski,BY-HO,2009,25-29,f,rural,193
r-akciabrski,BY-HO,2009,25-29,f,urban,232
r-akciabrski,BY-HO,2009,25-29,m,rural,203
r-akciabrski,BY-HO,2009,25-29,m,urban,265
r-akciabrski,BY-HO,2009,30-34,f,rural,224
r-akciabrski,BY-HO,2009,30-34,f,urban,237
r-akciabrski,BY-HO,2009,30-34,m,rural,199
r-akciabrski,BY-HO,2009,30-34,m,urban,239
r-akciabrski,BY-HO,2009,35-39,f,rural,269
r-akciabrski,BY-HO,2009,35-39,f,urban,299
r-akciabrski,BY-HO,2009,35-39,m,rural,280
r-akciabrski,BY-HO,2009,35-39,m,urban,230
r-akciabrski,BY-HO,2009,40-44,f,rural,277
r-akciabrski,BY-HO,2009,40-44,f,urban,298
r-akciabrski,BY-HO,2009,40-44,m,rural,328
r-akciabrski,BY-HO,2009,40-44,m,urban,252
r-akciabrski,BY-HO,2009,45-49,f,rural,340
r-akciabrski,BY-HO,2009,45-49,f,urban,388
r-akciabrski,BY-HO,2009,45-49,m,rural,397
r-akciabrski,BY-HO,2009,45-49,m,urban,366
r-akciabrski,BY-HO,2009,50-54,f,rural,309
r-akciabrski,BY-HO,2009,50-54,f,urban,394
r-akciabrski,BY-HO,2009,50-54,m,rural,369
r-akciabrski,BY-HO,2009,50-54,m,urban,320
r-akciabrski,BY-HO,2009,55-59,f,rural,281
r-akciabrski,BY-HO,2009,55-59,f,urban,323
r-akciabrski,BY-HO,2009,55-59,m,rural,292
r-akciabrski,BY-HO,2009,55-59,m,urban,267
r-akciabrski,BY-HO,2009,60-64,f,rural,194
r-akciabrski,BY-HO,2009,60-64,f,urban,173
r-akciabrski,BY-HO,2009,60-64,m,rural,164
r-akciabrski,BY-HO,2009,60-64,m,urban,171
r-akciabrski,BY-HO,2009,65-69,f,rural,230
r-akciabrski,BY-HO,2009,65-69,f,urban,94
r-akciabrski,BY-HO,2009,65-69,m,rural,122
r-akciabrski,BY-HO,2009,65-69,m,urban,65
r-akciabrski,BY-HO,2009,70-74,f,rural,390
r-akciabrski,BY-HO,2009,70-74,f,urban,156
r-akciabrski,BY-HO,2009,70-74,m,rural,222
r-akciabrski,BY-HO,2009,70-74,m,urban,81
r-akciabrski,BY-HO,2009,75-79,f,rural,357
r-akciabrski,BY-HO,2009,75-79,f,urban,110
r-akciabrski,BY-HO,2009,75-79,m,rural,166
r-akciabrski,BY-HO,2009,75-79,m,urban,50
r-akciabrski,BY-HO,2009,80 и старше,f,rural,480
r-akciabrski,BY-HO,2009,80 и старше,f,urban,148
r-akciabrski,BY-HO,2009,80 и старше,m,rural,126
r-akciabrski,BY-HO,2009,80 и старше,m,urban,55
r-brahinski,BY-HO,2009,0-4,f,rural,227
r-brahinski,BY-HO,2009,0-4,f,urban,211
r-brahinski,BY-HO,2009,0-4,m,rural,197
r-brahinski,BY-HO,2009,0-4,m,urban,248
r-brahinski,BY-HO,2009,5-9,f,rural,191
r-brahinski,BY-HO,2009,5-9,f,urban,215
r-brahinski,BY-HO,2009,5-9,m,rural,225
r-brahinski,BY-HO,2009,5-9,m,urban,247
r-brahinski,BY-HO,2009,10-14,f,rural,271
r-brahinski,BY-HO,2009,10-14,f,urban,273
r-brahinski,BY-HO,2009,10-14,m,rural,270
r-brahinski,BY-HO,2009,10-14,m,urban,279
r-brahinski,BY-HO,2009,15-19,f,rural,179
r-brahinski,BY-HO,2009,15-19,f,urban,107
r-brahinski,BY-HO,2009,15-19,m,rural,193
r-brahinski,BY-HO,2009,15-19,m,urban,150
r-brahinski,BY-HO,2009,20-24,f,rural,202
r-brahinski,BY-HO,2009,20-24,f,urban,217
r-brahinski,BY-HO,2009,20-24,m,rural,240
r-brahinski,BY-HO,2009,20-24,m,urban,158
r-brahinski,BY-HO,2009,25-29,f,rural,203
r-brahinski,BY-HO,2009,25-29,f,urban,262
r-brahinski,BY-HO,2009,25-29,m,rural,231
r-brahinski,BY-HO,2009,25-29,m,urban,203
r-brahinski,BY-HO,2009,30-34,f,rural,198
r-brahinski,BY-HO,2009,30-34,f,urban,355
r-brahinski,BY-HO,2009,30-34,m,rural,229
r-brahinski,BY-HO,2009,30-34,m,urban,286
r-brahinski,BY-HO,2009,35-39,f,rural,216
r-brahinski,BY-HO,2009,35-39,f,urban,287
r-brahinski,BY-HO,2009,35-39,m,rural,280
r-brahinski,BY-HO,2009,35-39,m,urban,295
r-brahinski,BY-HO,2009,40-44,f,rural,240
r-brahinski,BY-HO,2009,40-44,f,urban,194
r-brahinski,BY-HO,2009,40-44,m,rural,265
r-brahinski,BY-HO,2009,40-44,m,urban,174
r-brahinski,BY-HO,2009,45-49,f,rural,247
r-brahinski,BY-HO,2009,45-49,f,urban,165
r-brahinski,BY-HO,2009,45-49,m,rural,335
r-brahinski,BY-HO,2009,45-49,m,urban,180
r-brahinski,BY-HO,2009,50-54,f,rural,241
r-brahinski,BY-HO,2009,50-54,f,urban,169
r-brahinski,BY-HO,2009,50-54,m,rural,338
r-brahinski,BY-HO,2009,50-54,m,urban,149
r-brahinski,BY-HO,2009,55-59,f,rural,190
r-brahinski,BY-HO,2009,55-59,f,urban,204
r-brahinski,BY-HO,2009,55-59,m,rural,223
r-brahinski,BY-HO,2009,55-59,m,urban,159
r-brahinski,BY-HO,2009,60-64,f,rural,194
r-brahinski,BY-HO,2009,60-64,f,urban,132
r-brahinski,BY-HO,2009,60-64,m,rural,131
r-brahinski,BY-HO,2009,60-64,m,urban,93
r-brahinski,BY-HO,2009,65-69,f,rural,270
r-brahinski,BY-HO,2009,65-69,f,urban,86
r-brahinski,BY-HO,2009,65-69,m,rural,171
r-brahinski,BY-HO,2009,65-69,m,urban,64
r-brahinski,BY-HO,2009,70-74,f,rural,424
r-brahinski,BY-HO,2009,70-74,f,urban,102
r-brahinski,BY-HO,2009,70-74,m,rural,216
r-brahinski,BY-HO,2009,70-74,m,urban,52
r-brahinski,BY-HO,2009,75-79,f,rural,332
r-brahinski,BY-HO,2009,75-79,f,urban,85
r-brahinski,BY-HO,2009,75-79,m,rural,173
r-brahinski,BY-HO,2009,75-79,m,urban,30
