id,title,url,license,accessed,sha256,notes
belstat_departures_raion_2000-2009,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,5177069aef49b1e22f3c4f847e6378e099a0e76228af36a4346794c8e22c5b8e,belstat_departures_raion_2000-2009.json
belstat_departures_raion_2010-2019,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,297f39fae2d58b399a777adf898e81018f692ce50c563eabe39b76938cc5b1ad,belstat_departures_raion_2010-2019.json
belstat_departures_raion_2024-2025,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,fb5af8f99b8a08622d314edd0ba3c4ae0464e3035c270ed260b76790a3dea220,belstat_departures_raion_2024-2025.json
belstat_indicator_catalog_full,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,249db37b306744389bd65021de5a781fbfb64dc52d0b7b7fa30f2bde7bbd2a90,belstat_indicator_catalog_full.json
belstat_migration_dims,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,03309dbf27ed6cb8b382c07f796e5ae66cbad5534deca5fdee23d46b876838c7,belstat_migration_dims.json
belstat_net_city_1994-1999,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,90b66616166596e1df861878960255a0bb17faa389c09f563f74bfc7abf9af3a,belstat_net_city_1994-1999.json
belstat_net_city_2000-2009,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,5be468ec1da66b82805f6fa8897f9fa83248cd4918520d47085b0868732003e7,belstat_net_city_2000-2009.json
belstat_net_city_2010-2019,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,1da05d504be596dddfd1f9e954381dbfa621f18110cef9895726f34032e2b8fe,belstat_net_city_2010-2019.json
belstat_net_city_2024-2025,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,62389d1df077e33759eb17e276035b838eb31f38b0ffea1103616aa63a1696a0,belstat_net_city_2024-2025.json
belstat_net_oblast_1990-1999,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,47043fa032ced2a9d189f01ff3df19a4ff15bae087b45d01e9d2f7a84b360b2f,belstat_net_oblast_1990-1999.json
belstat_net_oblast_2000-2009,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,83bffc261f79a475a3c629b6c32269f04b28aac86ba74402a0b96134f96605c2,belstat_net_oblast_2000-2009.json
belstat_net_oblast_2010-2019,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,fa8c542b324d02dde3ce8f78b7d4dd80ceb1b312ab213b36927e5f3b1c1cf998,belstat_net_oblast_2010-2019.json
belstat_net_oblast_2024-2025,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,a1f0cb76a3f65e1f74d492cf8f52a2601098af0583ad4cd32f734255a6cec3d9,belstat_net_oblast_2024-2025.json
belstat_net_raion_1990-1999,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,f41a1d9e9742277ee4f7ba3e2675110631a33ab61256a5f2cd4b94ea7b5bceb6,belstat_net_raion_1990-1999.json
belstat_net_raion_2000-2009,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,e8114d99f2d3ec099baeea2600020a22e3b987d0cd9dac9836472b31ff4f2306,belstat_net_raion_2000-2009.json
belstat_net_raion_2010-2019,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,24cfe6882ce2960105dba2dac9f354ccc1e3cf0198921292af4ab4fa1f606d2c,belstat_net_raion_2010-2019.json
